id	sampleA	sampleB	baseMeanA	baseMeanB	log2FC	pval	padj	sig
LOC100823695	KOZ1C	KOZ1T	268.91311714288935	241.64662963912028	0.15462615385992953	0.4329591154021874	0.9999258991348372	notDE
LOC100823696	KOZ1C	KOZ1T	169.1247542865881	154.99667125809793	0.12176284061153554	0.6702178621278707	0.9999258991348372	notDE
LOC100823697	KOZ1C	KOZ1T	8.401502783342716	2.051474236943992	2.0528972020804117	0.20465893875548233	0.9999258991348372	notDE
LOC100823698	KOZ1C	KOZ1T	89.97139141813608	86.04759815167579	0.057631519156610155	0.8644727197564215	0.9999258991348372	notDE
LOC100823699	KOZ1C	KOZ1T	3571.942262277987	3772.5189569953372	-0.0791358155336504	0.5860000899941991	0.9999258991348372	notDE
LOC100823700	KOZ1C	KOZ1T	1389.0188128893435	993.2399905770741	0.484700004457838	0.07993642116674461	0.9999258991348372	notDE
LOC100823702	KOZ1C	KOZ1T	259.9637986788016	258.449194743709	0.008667830944623063	0.9622094576775453	0.9999258991348372	notDE
LOC100823703	KOZ1C	KOZ1T	96.96136960756604	74.864115820654	0.37879249852664	0.22032313259384445	0.9999258991348372	notDE
LOC100823704	KOZ1C	KOZ1T	12.220061684872434	11.887165608663654	0.04196973021558693	0.9479165062727815	0.9999258991348372	notDE
LOC100823705	KOZ1C	KOZ1T	83.89016229442285	73.86278893030726	0.18703754915333454	0.538089898383559	0.9999258991348372	notDE
LOC100823706	KOZ1C	KOZ1T	1.4849968091232006	3.0970895354643337	-1.0211072219007684	0.46291345142607443	NA	notDE
LOC100823707	KOZ1C	KOZ1T	428.2923639682704	434.8188647609845	-0.019600797566554654	0.9212268975955791	0.9999258991348372	notDE
LOC100823709	KOZ1C	KOZ1T	11.105723386140275	2.3475439896731585	2.2489824057758683	0.2307852263931312	0.9999258991348372	notDE
LOC100823710	KOZ1C	KOZ1T	916.7119619929457	953.9137030854457	-0.05838150548420252	0.824437370801796	0.9999258991348372	notDE
LOC100823711	KOZ1C	KOZ1T	911.1777408515239	817.9209454217901	0.15535408373550932	0.24816778474432274	0.9999258991348372	notDE
LOC100823712	KOZ1C	KOZ1T	392.8226523231567	387.7683382197286	0.01611135533877616	0.9405680628788183	0.9999258991348372	notDE
LOC100823715	KOZ1C	KOZ1T	217.02564815813784	221.83427729935318	-0.03249193388171351	0.8601576449196462	0.9999258991348372	notDE
LOC100823716	KOZ1C	KOZ1T	0.36465583918862543	5.901583190235789	-4.10044983377532	0.14856676483462328	NA	notDE
LOC100823718	KOZ1C	KOZ1T	238.9612382309791	222.1784696640849	0.10476057177687721	0.6418903781096631	0.9999258991348372	notDE
LOC100823723	KOZ1C	KOZ1T	3.9550450001225013	5.506651625285203	-0.4570313861565317	0.6480499215216053	0.9999258991348372	notDE
LOC100823725	KOZ1C	KOZ1T	248.08508717765727	205.2973702955574	0.2710243114360741	0.35292146461158047	0.9999258991348372	notDE
LOC100823726	KOZ1C	KOZ1T	3.9071042560532137	4.115675973928311	-0.04093510391383183	0.9756483928361799	0.9999258991348372	notDE
LOC100823727	KOZ1C	KOZ1T	255.0890628584778	266.20739565439067	-0.05818051722056548	0.7633918569592888	0.9999258991348372	notDE
LOC100823729	KOZ1C	KOZ1T	900.080171432431	928.0084873515078	-0.04531135298817099	0.809377715141083	0.9999258991348372	notDE
LOC100823730	KOZ1C	KOZ1T	26.399888664280777	16.05851870275862	0.7318177991000824	0.20679496316601295	0.9999258991348372	notDE
LOC100823734	KOZ1C	KOZ1T	18.70462959981412	19.06179415801353	-0.02885278915359301	0.9530047514179512	0.9999258991348372	notDE
LOC100823736	KOZ1C	KOZ1T	174.98058133861173	185.21926877484094	-0.08519713014925047	0.7044105581904498	0.9999258991348372	notDE
LOC100823738	KOZ1C	KOZ1T	12.77094919179003	6.555460183835179	0.9809393529932153	0.2967465673426381	0.9999258991348372	notDE
LOC100823739	KOZ1C	KOZ1T	369.65560958252	360.0818344088836	0.04030415771952798	0.8332723891210199	0.9999258991348372	notDE
LOC100823741	KOZ1C	KOZ1T	479.9893410071148	347.83297045507214	0.4666608704287466	0.15119322166699567	0.9999258991348372	notDE
LOC100823742	KOZ1C	KOZ1T	80.52625488236541	86.2164384440799	-0.10540902610326024	0.7363316205465371	0.9999258991348372	notDE
LOC100823743	KOZ1C	KOZ1T	841.1172669705917	1045.2935758636295	-0.3136344562075324	0.18596724023849726	0.9999258991348372	notDE
LOC100823744	KOZ1C	KOZ1T	53.96487038304539	72.092070450114	-0.4159207579648987	0.45205717398590856	0.9999258991348372	notDE
LOC100823745	KOZ1C	KOZ1T	1059.4860173183472	1113.593459475268	-0.0727144648959025	0.7725297182804176	0.9999258991348372	notDE
LOC100823746	KOZ1C	KOZ1T	65.16096406730694	76.85538088935444	-0.23842410461038113	0.5294125548905191	0.9999258991348372	notDE
LOC100823747	KOZ1C	KOZ1T	40.62165371655599	49.175589750653536	-0.2756218140696325	0.5627576273226155	0.9999258991348372	notDE
LOC100823749	KOZ1C	KOZ1T	0.6203955426874742	9.026994833725546	-3.8463267601136866	0.02063680154881091	0.7380985219969314	notDE
LOC100823750	KOZ1C	KOZ1T	1.3151052818129352	38.949969005917076	-4.920656983011008	6.4380600642256845e-6	0.007917043022686086	DE
LOC100823751	KOZ1C	KOZ1T	7.253591850505134	4.785708799526103	0.5911087419480625	0.561763240132092	0.9999258991348372	notDE
LOC100823752	KOZ1C	KOZ1T	2.905712733758407	2.7692238026734564	0.044412070770095353	0.9792391479276604	NA	notDE
LOC100823756	KOZ1C	KOZ1T	4.832985071375725	8.492432460494442	-0.8218532333557684	0.352918069691103	0.9999258991348372	notDE
LOC100823757	KOZ1C	KOZ1T	63.24733469177342	61.18660202776239	0.04352621284590323	0.9106129236071315	0.9999258991348372	notDE
LOC100823758	KOZ1C	KOZ1T	1334.9655057751668	1222.9974521549434	0.12652584533931094	0.44284557036435546	0.9999258991348372	notDE
LOC100823760	KOZ1C	KOZ1T	20.83459057892659	31.70512690445607	-0.6003490446861383	0.3159723393921086	0.9999258991348372	notDE
LOC100823761	KOZ1C	KOZ1T	24.202341307812805	19.762049103697322	0.29393670715421094	0.5560099170729709	0.9999258991348372	notDE
LOC100823764	KOZ1C	KOZ1T	739.0852691066198	967.5410428909647	-0.3894756626978703	0.3878309321691494	0.9999258991348372	notDE
LOC100823765	KOZ1C	KOZ1T	271.23540307003543	278.0916486150314	-0.035197133884004056	0.8436212551105954	0.9999258991348372	notDE
LOC100823766	KOZ1C	KOZ1T	140.90283330893897	136.48244758536248	0.04821947375448912	0.8728238033030666	0.9999258991348372	notDE
LOC100823767	KOZ1C	KOZ1T	822.823910475175	1061.0637454282069	-0.3680495545557657	0.09564275560026388	0.9999258991348372	notDE
LOC100823768	KOZ1C	KOZ1T	112.33158341664009	118.10095251691317	-0.07278561786068127	0.767670912167057	0.9999258991348372	notDE
LOC100823769	KOZ1C	KOZ1T	3673.484615466269	4139.518720830426	-0.17254213022816936	0.6231877056534308	0.9999258991348372	notDE
LOC100823770	KOZ1C	KOZ1T	117.39754438927977	127.26855661517384	-0.12000510384224647	0.6117899618863478	0.9999258991348372	notDE
LOC100823771	KOZ1C	KOZ1T	0.7062437188760575	5.315830204836725	-2.961436602175874	0.18091804675203993	NA	notDE
LOC100823772	KOZ1C	KOZ1T	1180.1251919841961	1189.6630465104786	-0.01228387961468557	0.9506018655791619	0.9999258991348372	notDE
LOC100823773	KOZ1C	KOZ1T	105.19579487528088	87.91963968016437	0.26447768214528716	0.4634547531891191	0.9999258991348372	notDE
LOC100823774	KOZ1C	KOZ1T	20.467708924057295	3.3581700481021546	2.6144432224152956	0.02354856159368158	0.7761392763420986	notDE
LOC100823775	KOZ1C	KOZ1T	1125.10532107436	900.3902522453604	0.3212853029151302	0.23008144300620026	0.9999258991348372	notDE
LOC100823778	KOZ1C	KOZ1T	65.45880904906059	81.00238269948757	-0.2970391762642226	0.43254851610357353	0.9999258991348372	notDE
LOC100823781	KOZ1C	KOZ1T	162.6365767215126	193.3833653586876	-0.25353148615939697	0.28843407319031494	0.9999258991348372	notDE
LOC100823783	KOZ1C	KOZ1T	44.63844962821952	41.60574902434642	0.11255834867260049	0.8586244840704383	0.9999258991348372	notDE
LOC100823784	KOZ1C	KOZ1T	392.70795109369294	397.4690748230167	-0.017331961496683878	0.9084048794299773	0.9999258991348372	notDE
LOC100823785	KOZ1C	KOZ1T	146.44953518468418	160.53530839529506	-0.1366238035499757	0.7235154467124527	0.9999258991348372	notDE
LOC100823786	KOZ1C	KOZ1T	599.4312337910369	761.5923023779601	-0.34714711834944567	0.1818552990134179	0.9999258991348372	notDE
LOC100823787	KOZ1C	KOZ1T	592.3973092904878	574.0827935052039	0.04346210594041802	0.8055142495845453	0.9999258991348372	notDE
LOC100823789	KOZ1C	KOZ1T	56.185201660279134	57.20954422615219	-0.031606118700524426	0.9425687323188148	0.9999258991348372	notDE
LOC100823790	KOZ1C	KOZ1T	4.781738834438932	5.097699312325232	-0.09609974412326876	0.9298010690309314	0.9999258991348372	notDE
LOC100823791	KOZ1C	KOZ1T	1.7522704923726462	11.564347607884775	-2.700143084206071	0.11963538216571755	0.9999258991348372	notDE
LOC100823792	KOZ1C	KOZ1T	103.98153431268386	130.12776029422776	-0.3275315173979216	0.5573294990856612	0.9999258991348372	notDE
LOC100823793	KOZ1C	KOZ1T	186.53589626833033	172.13648098334576	0.11949127511097873	0.5690326873505722	0.9999258991348372	notDE
LOC100823794	KOZ1C	KOZ1T	484.7217209802574	460.59448486751296	0.07409504363424897	0.6584058214635704	0.9999258991348372	notDE
LOC100823795	KOZ1C	KOZ1T	169.48795983001656	203.1469163580651	-0.25983864437565013	0.3326796970383317	0.9999258991348372	notDE
LOC100823796	KOZ1C	KOZ1T	1505.0915973341716	1337.3680463030819	0.1710621856896611	0.2913752295671406	0.9999258991348372	notDE
LOC100823797	KOZ1C	KOZ1T	875.8429280573645	910.5749666690779	-0.057080039881197836	0.6771337010675319	0.9999258991348372	notDE
LOC100823798	KOZ1C	KOZ1T	1319.2096951640262	1321.5297406652082	-0.0032402574521396173	0.9912085864732979	0.9999258991348372	notDE
LOC100823799	KOZ1C	KOZ1T	17.260541558411422	15.530297309508573	0.16525576782033424	0.8233946563355039	0.9999258991348372	notDE
LOC100823800	KOZ1C	KOZ1T	18.3696527058617	19.588722303294517	-0.08690417410204766	0.8908195183772579	0.9999258991348372	notDE
LOC100823801	KOZ1C	KOZ1T	82.95347264722982	105.71421377510977	-0.35662396927102785	0.1882613118587136	0.9999258991348372	notDE
LOC100823802	KOZ1C	KOZ1T	5.379066417625213	4.8636476597437754	0.15044861788354186	0.9016698331360874	0.9999258991348372	notDE
LOC100823803	KOZ1C	KOZ1T	176.7592051648222	186.89307099495156	-0.07647162559946478	0.7374384457201526	0.9999258991348372	notDE
LOC100823805	KOZ1C	KOZ1T	322.28117154246445	353.1046488719699	-0.13393725586220587	0.43781132748975604	0.9999258991348372	notDE
LOC100823807	KOZ1C	KOZ1T	529.82499639104185	479.29505082423555	0.14555471023023092	0.4386849001381912	0.9999258991348372	notDE
LOC100823811	KOZ1C	KOZ1T	124.51289568816567	107.47846601545774	0.21465073550837865	0.5790091284286198	0.9999258991348372	notDE
LOC100823812	KOZ1C	KOZ1T	186.62294095505322	178.5793392189568	0.06777634276760133	0.7598800048061444	0.9999258991348372	notDE
LOC100823814	KOZ1C	KOZ1T	2376.084623740889	2841.525326468312	-0.258493558396549	0.35214871606262343	0.9999258991348372	notDE
LOC100823815	KOZ1C	KOZ1T	216.2814970071425	186.3143112937033	0.21441468845396425	0.277098291472579	0.9999258991348372	notDE
LOC100823818	KOZ1C	KOZ1T	217.7747223031488	236.00988144556524	-0.11718366435552549	0.5126005476466833	0.9999258991348372	notDE
LOC100823819	KOZ1C	KOZ1T	751.9588921697051	641.2548868712378	0.23117983329245434	0.44137668075907954	0.9999258991348372	notDE
LOC100823821	KOZ1C	KOZ1T	64.96319841982738	56.09047657541287	0.2080396364503901	0.5276569382361429	0.9999258991348372	notDE
LOC100823822	KOZ1C	KOZ1T	795.8905420615799	694.4784612676606	0.19774124022866407	0.27744483233711376	0.9999258991348372	notDE
LOC100823823	KOZ1C	KOZ1T	6.372346286384404	9.148163926076197	-0.5388103984994499	0.5980293769224256	0.9999258991348372	notDE
LOC100823824	KOZ1C	KOZ1T	78.7022505385422	66.34141569999535	0.24936983265194637	0.45698054433879887	0.9999258991348372	notDE
LOC100823825	KOZ1C	KOZ1T	68.84092788791068	58.50295131325672	0.2307783550175738	0.5365480825831251	0.9999258991348372	notDE
LOC100823827	KOZ1C	KOZ1T	248.15279038836027	234.36526997767044	0.07966464271571413	0.7738537510897202	0.9999258991348372	notDE
LOC100823828	KOZ1C	KOZ1T	14.640972621268139	23.05500779162213	-0.6736673999319992	0.32812831524424424	0.9999258991348372	notDE
LOC100823829	KOZ1C	KOZ1T	2.1548337636805672	1.3559864112655462	0.7008311171128244	0.7330381594835281	NA	notDE
LOC100823830	KOZ1C	KOZ1T	233.94521015139443	208.494569351134	0.16646719869871934	0.46899670927423137	0.9999258991348372	notDE
LOC100823831	KOZ1C	KOZ1T	145.09992467843605	163.6591006387309	-0.17688025679735353	0.5487724925251851	0.9999258991348372	notDE
LOC100823833	KOZ1C	KOZ1T	18.450390564115875	22.71312131082187	-0.2983521917353702	0.6899888257202043	0.9999258991348372	notDE
LOC100823835	KOZ1C	KOZ1T	115.55653511275042	310.92683338188624	-1.430490341951446	0.062242419211023865	0.9999258991348372	notDE
LOC100823838	KOZ1C	KOZ1T	0	4.917985991863158	-4.798658218717313	0.17083787782112478	NA	notDE
LOC100823840	KOZ1C	KOZ1T	108.75321971664192	96.17555925200347	0.1775784237500186	0.6004452756955605	0.9999258991348372	notDE
LOC100823841	KOZ1C	KOZ1T	135.91402066295055	138.59413099055	-0.029760027841542303	0.9057725237472931	0.9999258991348372	notDE
LOC100823842	KOZ1C	KOZ1T	144.46882104795898	152.8517432727372	-0.07558164649616757	0.8378328150378413	0.9999258991348372	notDE
LOC100823844	KOZ1C	KOZ1T	313.0060473966158	333.03621821149875	-0.08700546090490939	0.6880517457726003	0.9999258991348372	notDE
LOC100823846	KOZ1C	KOZ1T	99.42511097009663	114.86552542113739	-0.20378538372590174	0.4042405284684491	0.9999258991348372	notDE
LOC100823848	KOZ1C	KOZ1T	118.94621376835836	119.04807769537518	0.0011981219397716	0.9963325569578683	0.9999258991348372	notDE
LOC100823849	KOZ1C	KOZ1T	0	10.163837716517191	-5.845483901568797	0.05558255362667762	0.9999258991348372	notDE
LOC100823851	KOZ1C	KOZ1T	323.5637275410305	249.63625016636712	0.37704764659567086	0.3002955663668908	0.9999258991348372	notDE
LOC100823852	KOZ1C	KOZ1T	30.414712545489458	43.98032187407595	-0.5247139168655717	0.17388744308107648	0.9999258991348372	notDE
